Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Finland,Veikkausliiga,2016,12/06/16,11:30,Ilves,VPS,1,0,H,2.16,3.25,3.92,2.16,3.35,4.1,2.09,3.18,3.64
Finland,Veikkausliiga,2016,12/06/16,11:30,Inter Turku,HIFK,1,0,H,2.4,3.31,3.26,2.41,3.34,3.32,2.31,3.22,3.08
Finland,Veikkausliiga,2016,12/06/16,11:30,Mariehamn,SJK,1,0,H,2.76,3.06,2.98,2.76,3.15,2.98,2.64,2.97,2.81
Finland,Veikkausliiga,2016,12/06/16,11:30,PK-35 Vantaa,KuPS,1,1,D,2.14,3.37,3.47,2.3,3.4,3.68,2.17,3.24,3.31
Finland,Veikkausliiga,2016,12/06/16,11:30,PS Kemi,Lahti,2,1,H,2.52,3.22,3.14,2.6,3.3,3.14,2.45,3.11,2.93
Finland,Veikkausliiga,2016,18/06/16,11:30,HIFK,Lahti,2,2,D,2.81,3.27,2.75,2.86,3.27,2.94,2.69,3.13,2.65
Finland,Veikkausliiga,2016,18/06/16,11:30,Rovaniemi,Ilves,1,0,H,2.14,3.24,4.01,2.33,3.3,4.1,2.07,3.16,3.72
Finland,Veikkausliiga,2016,18/06/16,11:30,SJK,HJK,2,3,A,2.77,3.13,2.9,2.8,3.5,2.92,2.65,3.07,2.74
Finland,Veikkausliiga,2016,19/06/16,16:30,KuPS,Inter Turku,2,1,H,2.17,3.25,3.9,2.17,3.32,4.15,2.08,3.17,3.63
Finland,Veikkausliiga,2016,19/06/16,16:30,Mariehamn,PS Kemi,2,0,H,1.92,3.49,4.6,1.92,3.68,5,1.83,3.34,4.4
Finland,Veikkausliiga,2016,23/06/16,15:30,PS Kemi,Rovaniemi,0,2,A,2.87,3.13,2.77,2.93,3.25,2.83,2.75,3.05,2.67
Finland,Veikkausliiga,2016,28/06/16,16:30,Inter Turku,SJK,1,3,A,4.01,3.41,2.07,4.33,3.42,2.23,3.75,3.24,2.03
Finland,Veikkausliiga,2016,28/06/16,16:30,VPS,Ilves,2,0,H,2.57,2.95,3.36,2.6,3.1,3.48,2.42,2.91,3.2
Finland,Veikkausliiga,2016,29/06/16,16:30,Lahti,PS Kemi,1,0,H,2.02,3.51,4.07,2.1,3.56,4.26,1.97,3.38,3.78
Finland,Veikkausliiga,2016,02/07/16,14:00,Ilves,SJK,2,1,H,3.94,3.1,2.23,4.05,3.2,2.3,3.54,3.03,2.19
Finland,Veikkausliiga,2016,03/07/16,16:30,Lahti,KuPS,0,0,D,2.15,3.29,3.89,2.24,3.32,3.89,2.13,3.19,3.5
Finland,Veikkausliiga,2016,03/07/16,16:30,PS Kemi,HIFK,1,2,A,2.23,3.42,3.52,2.26,3.44,3.8,2.14,3.28,3.37
Finland,Veikkausliiga,2016,04/07/16,16:30,Inter Turku,VPS,0,2,A,2.4,3.18,3.4,2.47,3.23,3.4,2.35,3.07,3.16
Finland,Veikkausliiga,2016,08/07/16,16:30,SJK,PK-35 Vantaa,3,2,H,1.67,4.09,5.49,1.7,4.09,5.85,1.65,3.74,5.18
Finland,Veikkausliiga,2016,08/07/16,17:30,VPS,Lahti,1,0,H,2.21,3.27,3.74,2.3,3.45,4.15,2.16,3.14,3.46
Finland,Veikkausliiga,2016,10/07/16,15:00,HJK,PS Kemi,2,0,H,1.38,4.93,10.11,1.4,5.1,10.5,1.37,4.59,8.45
Finland,Veikkausliiga,2016,10/07/16,15:00,KuPS,HIFK,1,0,H,2.07,3.44,3.99,2.09,3.52,4.46,1.98,3.29,3.87
Finland,Veikkausliiga,2016,10/07/16,15:00,Mariehamn,Ilves,3,1,H,1.99,3.28,4.6,2,3.32,4.75,1.93,3.17,4.24
Finland,Veikkausliiga,2016,10/07/16,15:00,Rovaniemi,Inter Turku,2,1,H,1.83,3.62,4.91,1.87,3.62,5.25,1.79,3.4,4.65
Finland,Veikkausliiga,2016,13/07/16,16:30,VPS,PK-35 Vantaa,2,1,H,1.91,3.57,4.51,1.95,3.65,4.75,1.86,3.4,4.2
Finland,Veikkausliiga,2016,16/07/16,14:00,PS Kemi,KuPS,0,2,A,2.59,3.24,3.02,2.61,3.3,3.2,2.47,3.12,2.92
Finland,Veikkausliiga,2016,17/07/16,16:30,Ilves,HJK,1,0,H,3.73,3.04,2.34,3.73,3.25,2.45,3.35,3.07,2.26
Finland,Veikkausliiga,2016,17/07/16,16:30,Lahti,Rovaniemi,1,2,A,2.34,3.23,3.48,2.58,3.24,3.6,2.31,3.12,3.19
Finland,Veikkausliiga,2016,17/07/16,16:30,PK-35 Vantaa,Mariehamn,0,2,A,2.99,3.26,2.61,3.1,3.45,2.68,2.82,3.21,2.49
Finland,Veikkausliiga,2016,18/07/16,16:30,HIFK,VPS,0,1,A,2.83,3.26,2.74,2.98,3.26,2.84,2.76,3.09,2.61
Finland,Veikkausliiga,2016,23/07/16,14:00,SJK,Lahti,4,1,H,1.84,3.52,5.06,1.87,3.58,5.2,1.78,3.43,4.67
Finland,Veikkausliiga,2016,24/07/16,16:30,HJK,PK-35 Vantaa,4,2,H,1.4,5.38,8.18,1.43,5.38,8.92,1.38,4.78,7.55
Finland,Veikkausliiga,2016,24/07/16,16:30,Ilves,PS Kemi,1,1,D,1.9,3.48,4.73,2,3.48,5.1,1.86,3.31,4.38
Finland,Veikkausliiga,2016,24/07/16,16:30,Rovaniemi,HIFK,1,0,H,1.69,3.76,6.01,1.8,3.76,6.01,1.69,3.53,5.14
Finland,Veikkausliiga,2016,25/07/16,16:30,Mariehamn,Inter Turku,0,0,D,1.58,4.13,6.58,1.63,4.13,7.1,1.57,3.82,5.87
Finland,Veikkausliiga,2016,25/07/16,16:30,VPS,KuPS,3,0,H,2.33,3.15,3.6,2.45,3.2,3.67,2.26,3.03,3.4
Finland,Veikkausliiga,2016,30/07/16,14:00,HIFK,SJK,1,1,D,4.2,3.56,1.98,4.26,3.57,2,3.98,3.33,1.93
Finland,Veikkausliiga,2016,30/07/16,14:00,PS Kemi,VPS,0,0,D,2.89,3.04,2.86,2.89,3.17,2.92,2.73,3.02,2.69
Finland,Veikkausliiga,2016,31/07/16,16:30,Inter Turku,HJK,0,0,D,3.93,3.43,2.09,4.4,3.53,2.12,3.7,3.34,2
Finland,Veikkausliiga,2016,31/07/16,16:30,KuPS,Rovaniemi,1,1,D,3.03,3.25,2.58,3.05,3.25,2.98,2.77,3.08,2.62
Finland,Veikkausliiga,2016,31/07/16,16:30,Lahti,Mariehamn,1,1,D,3.09,3.13,2.61,3.14,3.22,2.94,2.78,3.03,2.64
Finland,Veikkausliiga,2016,02/08/16,16:30,PK-35 Vantaa,Ilves,1,1,D,2.91,3.45,2.55,3.02,3.46,2.72,2.83,3.23,2.47
Finland,Veikkausliiga,2016,06/08/16,12:00,PS Kemi,PK-35 Vantaa,2,1,H,1.76,3.87,5,1.85,3.87,5.25,1.76,3.55,4.61
Finland,Veikkausliiga,2016,06/08/16,14:00,Ilves,Inter Turku,0,0,D,2.4,3.35,3.23,2.5,3.4,3.36,2.33,3.16,3.09
Finland,Veikkausliiga,2016,06/08/16,14:00,SJK,KuPS,1,0,H,1.81,3.69,4.99,1.84,3.69,5.25,1.76,3.47,4.73
Finland,Veikkausliiga,2016,07/08/16,16:30,HJK,Lahti,2,2,D,1.53,4.43,6.92,1.58,4.43,8.31,1.51,4.01,6.48
Finland,Veikkausliiga,2016,07/08/16,16:30,Mariehamn,HIFK,2,5,A,1.76,3.6,5.55,1.77,3.74,6,1.68,3.51,5.25
Finland,Veikkausliiga,2016,07/08/16,16:30,Rovaniemi,VPS,2,0,H,2.19,3.19,3.94,2.2,3.25,3.94,2.13,3.06,3.64
Finland,Veikkausliiga,2016,10/08/16,16:30,HIFK,HJK,0,0,D,5.17,4.09,1.7,5.65,4.2,1.74,4.87,3.88,1.65
Finland,Veikkausliiga,2016,10/08/16,16:30,Inter Turku,PK-35 Vantaa,2,2,D,1.57,4.36,6.31,1.57,5,9,1.48,4.24,6.49
Finland,Veikkausliiga,2016,10/08/16,16:30,KuPS,Mariehamn,1,0,H,2.47,3.18,3.26,2.55,3.32,3.28,2.43,3.06,3.03
Finland,Veikkausliiga,2016,10/08/16,16:30,Lahti,Ilves,3,2,H,2.23,3.29,3.68,2.26,3.35,3.88,2.16,3.15,3.49
Finland,Veikkausliiga,2016,10/08/16,16:30,Rovaniemi,PS Kemi,5,0,H,1.75,3.77,5.33,1.75,3.85,5.8,1.68,3.58,5.18
Finland,Veikkausliiga,2016,10/08/16,16:30,VPS,SJK,2,1,H,3.05,3.06,2.7,3.07,3.13,2.72,2.91,2.97,2.58
Finland,Veikkausliiga,2016,13/08/16,14:00,Ilves,HIFK,3,1,H,2.22,3.26,3.73,2.24,3.38,3.82,2.14,3.2,3.48
Finland,Veikkausliiga,2016,13/08/16,14:00,PK-35 Vantaa,Lahti,1,1,D,3.46,3.66,2.16,3.62,3.67,2.3,3.3,3.46,2.1
Finland,Veikkausliiga,2016,13/08/16,14:00,PS Kemi,Inter Turku,3,1,H,2.84,3.19,2.78,3,3.25,2.82,2.79,3.12,2.57
Finland,Veikkausliiga,2016,13/08/16,14:00,SJK,Rovaniemi,3,1,H,2,3.45,4.25,2.13,3.45,4.25,2,3.26,3.84
Finland,Veikkausliiga,2016,14/08/16,16:30,VPS,Mariehamn,0,2,A,2.32,3.15,3.62,2.38,3.2,3.67,2.24,3.04,3.41
Finland,Veikkausliiga,2016,15/08/16,16:30,HJK,KuPS,2,3,A,1.52,4.45,7.1,1.52,4.6,7.8,1.47,4.11,6.86
Finland,Veikkausliiga,2016,20/08/16,14:00,PS Kemi,Rovaniemi,3,1,H,3.1,3.27,2.52,3.12,3.32,2.52,2.97,3.15,2.41
Finland,Veikkausliiga,2016,20/08/16,14:00,SJK,Ilves,4,0,H,1.68,3.8,6.07,1.7,3.82,6.2,1.63,3.63,5.57
Finland,Veikkausliiga,2016,21/08/16,16:30,KuPS,PK-35 Vantaa,3,0,H,1.51,4.49,7.05,1.57,4.49,7.05,1.5,4.12,6.23
Finland,Veikkausliiga,2016,21/08/16,16:30,Lahti,Inter Turku,1,2,A,2.23,3.42,3.52,2.24,3.45,3.82,2.12,3.25,3.48
Finland,Veikkausliiga,2016,21/08/16,16:30,Mariehamn,HIFK,1,0,H,1.86,3.58,4.8,1.89,3.58,5.07,1.8,3.43,4.53
Finland,Veikkausliiga,2016,21/08/16,16:30,VPS,HJK,0,0,D,3.59,3.3,2.26,3.6,3.3,2.36,3.39,3.16,2.2
Finland,Veikkausliiga,2016,24/08/16,16:30,HJK,PK-35 Vantaa,2,0,H,1.24,6.85,13.22,1.25,6.94,16.84,1.21,6.19,12.4
Finland,Veikkausliiga,2016,24/08/16,16:30,Ilves,Rovaniemi,1,1,D,2.89,3.14,2.78,3.02,3.2,2.8,2.76,3.06,2.64
Finland,Veikkausliiga,2016,26/08/16,16:30,PK-35 Vantaa,PS Kemi,0,1,A,5.25,4.24,1.67,6,4.33,1.68,5.32,3.94,1.6
Finland,Veikkausliiga,2016,27/08/16,14:00,HIFK,SJK,3,1,H,3.7,3.5,2.13,3.82,3.5,2.17,3.52,3.32,2.07
Finland,Veikkausliiga,2016,27/08/16,14:00,Inter Turku,Ilves,0,1,A,2.24,3.42,3.49,2.24,3.42,3.77,2.09,3.27,3.52
Finland,Veikkausliiga,2016,27/08/16,14:00,Rovaniemi,Lahti,3,0,H,2.02,3.46,4.14,2.05,3.54,4.29,1.95,3.31,3.92
Finland,Veikkausliiga,2016,28/08/16,16:30,HJK,KuPS,1,0,H,1.68,4.05,5.51,1.71,4.2,5.9,1.63,3.84,5.15
Finland,Veikkausliiga,2016,28/08/16,16:30,Mariehamn,VPS,0,0,D,2.13,3.25,4.04,2.18,3.25,4.3,2.1,3.08,3.76
Finland,Veikkausliiga,2016,09/09/16,15:30,PS Kemi,HJK,0,2,A,4.94,3.85,1.78,4.96,3.85,1.83,4.59,3.58,1.75
Finland,Veikkausliiga,2016,09/09/16,16:30,HIFK,VPS,0,1,A,2.41,3.11,3.48,2.45,3.12,3.57,2.34,3,3.25
Finland,Veikkausliiga,2016,09/09/16,16:30,Ilves,Rovaniemi,2,1,H,2.48,3.11,3.35,2.64,3.2,3.35,2.45,3.07,2.99
Finland,Veikkausliiga,2016,09/09/16,16:30,KuPS,Mariehamn,2,1,H,2.41,3.19,3.38,2.41,3.32,3.42,2.31,3.09,3.2
Finland,Veikkausliiga,2016,09/09/16,16:30,Lahti,PK-35 Vantaa,2,0,H,1.23,6.4,16.77,1.25,6.94,17.83,1.2,6.01,13.99
Finland,Veikkausliiga,2016,09/09/16,16:30,SJK,Inter Turku,1,0,H,1.59,4.21,6.27,1.62,4.21,6.65,1.55,3.94,5.85
Finland,Veikkausliiga,2016,12/09/16,16:30,HJK,Lahti,1,4,A,1.42,4.75,9.11,1.45,4.95,9.6,1.4,4.46,7.69
Finland,Veikkausliiga,2016,12/09/16,16:30,Inter Turku,HIFK,0,0,D,2.53,3.32,3.04,2.62,3.4,3.04,2.46,3.2,2.88
Finland,Veikkausliiga,2016,12/09/16,16:30,Mariehamn,PS Kemi,1,0,H,1.71,3.8,5.64,1.72,3.8,6.6,1.65,3.61,5.45
Finland,Veikkausliiga,2016,12/09/16,16:30,PK-35 Vantaa,Ilves,1,3,A,10.09,5.38,1.34,11.5,5.38,1.37,10.07,4.87,1.31
Finland,Veikkausliiga,2016,12/09/16,16:30,Rovaniemi,SJK,1,1,D,2.98,3.35,2.56,3.02,3.38,2.6,2.86,3.18,2.48
Finland,Veikkausliiga,2016,12/09/16,16:30,VPS,KuPS,1,1,D,2.34,3.11,3.61,2.5,3.22,3.67,2.28,3.04,3.34
Finland,Veikkausliiga,2016,16/09/16,16:30,HIFK,PS Kemi,3,1,H,1.68,3.88,5.8,1.91,3.92,5.8,1.71,3.59,4.87
Finland,Veikkausliiga,2016,16/09/16,16:30,Ilves,VPS,0,0,D,2.22,3.05,4.06,2.36,3.1,4.06,2.21,2.97,3.54
Finland,Veikkausliiga,2016,16/09/16,16:30,Inter Turku,HJK,3,2,H,3.87,3.57,2.05,4.4,3.64,2.1,3.82,3.39,1.95
Finland,Veikkausliiga,2016,16/09/16,16:30,Lahti,KuPS,1,1,D,2.49,3.23,3.19,2.6,3.35,3.19,2.4,3.17,2.93
Finland,Veikkausliiga,2016,16/09/16,16:30,Rovaniemi,PK-35 Vantaa,1,0,H,1.14,9.19,22.91,1.17,9.51,27.73,1.12,7.94,19.3
Finland,Veikkausliiga,2016,17/09/16,14:00,SJK,Mariehamn,1,0,H,1.8,3.6,5.25,1.97,3.75,5.25,1.81,3.38,4.49
Finland,Veikkausliiga,2016,20/09/16,16:30,PK-35 Vantaa,HIFK,0,2,A,8.95,5.2,1.38,9.91,5.5,1.46,8.43,4.88,1.34
Finland,Veikkausliiga,2016,21/09/16,15:00,PS Kemi,Lahti,2,4,A,3.03,3.36,2.51,3.03,3.39,2.65,2.8,3.21,2.49
Finland,Veikkausliiga,2016,21/09/16,16:30,HJK,Rovaniemi,2,1,H,1.61,4.25,5.89,1.64,4.25,6.14,1.58,3.91,5.53
Finland,Veikkausliiga,2016,21/09/16,16:30,KuPS,Ilves,1,2,A,2.25,3.35,3.54,2.3,3.44,3.62,2.18,3.2,3.35
Finland,Veikkausliiga,2016,21/09/16,16:30,Mariehamn,Inter Turku,1,1,D,1.94,3.52,4.43,2.01,3.52,4.52,1.89,3.33,4.17
Finland,Veikkausliiga,2016,21/09/16,16:30,VPS,SJK,1,2,A,3.47,3.07,2.44,3.47,3.1,2.6,3.09,2.97,2.44
Finland,Veikkausliiga,2016,25/09/16,16:30,Ilves,PS Kemi,2,0,H,1.71,3.6,6.14,1.71,3.95,6.5,1.63,3.58,5.71
Finland,Veikkausliiga,2016,25/09/16,16:30,Rovaniemi,Mariehamn,1,1,D,2.35,3.32,3.35,2.45,3.32,3.48,2.27,3.15,3.17
Finland,Veikkausliiga,2016,26/09/16,16:30,Inter Turku,VPS,1,1,D,2.26,3.17,3.74,2.34,3.2,3.77,2.2,3.05,3.46
Finland,Veikkausliiga,2016,26/09/16,16:30,Lahti,HIFK,0,0,D,2.2,3.59,3.42,2.26,3.62,3.48,2.15,3.4,3.2
Finland,Veikkausliiga,2016,28/09/16,16:30,SJK,KuPS,1,0,H,1.6,3.94,6.88,1.65,4,6.88,1.59,3.76,5.78
Finland,Veikkausliiga,2016,30/09/16,16:30,HIFK,HJK,2,1,H,4.37,3.49,1.96,4.37,3.55,2.03,3.98,3.35,1.92
Finland,Veikkausliiga,2016,01/10/16,13:00,PS Kemi,SJK,1,3,A,6.58,4.02,1.6,6.58,4.05,1.65,5.87,3.75,1.59
Finland,Veikkausliiga,2016,02/10/16,16:30,KuPS,Inter Turku,0,2,A,2.49,3.28,3.13,2.54,3.3,3.27,2.38,3.14,3.02
Finland,Veikkausliiga,2016,02/10/16,16:30,Lahti,Ilves,0,0,D,2.81,3.36,2.69,2.81,3.36,2.8,2.66,3.18,2.63
Finland,Veikkausliiga,2016,02/10/16,16:30,Mariehamn,PK-35 Vantaa,4,2,H,1.15,8.72,23.05,1.19,9.31,26,1.14,7.55,18.95
Finland,Veikkausliiga,2016,02/10/16,16:30,VPS,Rovaniemi,1,0,H,2.4,3.22,3.35,2.47,3.28,3.47,2.34,3.09,3.12
Finland,Veikkausliiga,2016,14/10/16,16:30,HJK,Mariehamn,1,1,D,1.65,4.12,5.75,1.68,4.12,6.15,1.61,3.75,5.54
Finland,Veikkausliiga,2016,14/10/16,16:30,Ilves,HIFK,1,1,D,2.08,3.27,4.11,2.1,3.42,4.11,2.03,3.21,3.79
Finland,Veikkausliiga,2016,14/10/16,16:30,Inter Turku,PS Kemi,0,0,D,1.59,4.09,6.6,1.61,4.15,7.15,1.55,3.86,6.12
Finland,Veikkausliiga,2016,14/10/16,16:30,PK-35 Vantaa,VPS,1,2,A,11.43,5.79,1.31,13,6.3,1.32,10.86,5.57,1.26
Finland,Veikkausliiga,2016,14/10/16,16:30,Rovaniemi,KuPS,2,1,H,2.14,3.39,3.8,2.15,3.42,3.87,2.07,3.26,3.6
Finland,Veikkausliiga,2016,14/10/16,16:30,SJK,Lahti,2,2,D,1.39,5.11,9.3,1.41,5.11,10,1.35,4.69,8.62
Finland,Veikkausliiga,2016,17/10/16,16:30,HIFK,KuPS,0,2,A,1.62,4.15,6.03,1.65,4.16,6.3,1.59,3.84,5.53
Finland,Veikkausliiga,2016,17/10/16,16:30,Ilves,HJK,1,3,A,2.89,3.1,2.8,2.93,3.15,2.9,2.75,3,2.67
Finland,Veikkausliiga,2016,17/10/16,16:30,Inter Turku,Rovaniemi,1,1,D,2.1,3.47,3.83,2.15,3.75,4.1,2.06,3.28,3.58
Finland,Veikkausliiga,2016,17/10/16,16:30,Lahti,Mariehamn,0,2,A,3.72,3.36,2.18,3.96,3.58,2.21,3.54,3.24,2.09
Finland,Veikkausliiga,2016,17/10/16,16:30,PS Kemi,VPS,1,4,A,3.72,3.14,2.28,3.75,3.2,2.35,3.46,3.06,2.21
Finland,Veikkausliiga,2016,17/10/16,16:30,SJK,PK-35 Vantaa,5,0,H,,,,1.1,13.87,45.55,1.08,9.48,27.16
Finland,Veikkausliiga,2016,23/10/16,13:00,HJK,SJK,0,0,D,2.3,3.58,3.21,2.37,3.62,3.21,2.24,3.35,3.08
Finland,Veikkausliiga,2016,23/10/16,13:00,KuPS,PS Kemi,1,0,H,1.92,3.63,4.39,1.94,3.63,4.55,1.87,3.45,4.08
Finland,Veikkausliiga,2016,23/10/16,13:00,Mariehamn,Ilves,2,1,H,1.59,4.28,6.11,1.67,4.28,6.11,1.59,3.87,5.46
Finland,Veikkausliiga,2016,23/10/16,13:00,PK-35 Vantaa,Inter Turku,2,1,H,14.5,6.8,1.24,17.83,7.2,1.25,13.41,6.33,1.2
Finland,Veikkausliiga,2016,23/10/16,13:00,Rovaniemi,HIFK,0,0,D,2.86,3.47,2.58,2.86,3.47,2.7,2.67,3.22,2.57
Finland,Veikkausliiga,2016,23/10/16,13:00,VPS,Lahti,0,1,A,1.65,4.04,5.81,1.71,4.04,5.81,1.63,3.74,5.29
Finland,Veikkausliiga,2016,26/10/16,13:00,TPS,Inter Turku,0,0,D,3.2,3.39,2.39,3.4,3.39,2.54,3.05,3.15,2.33
Finland,Veikkausliiga,2016,29/10/16,15:00,Inter Turku,TPS,2,0,H,1.85,3.53,4.92,2,3.6,4.92,1.83,3.38,4.31
Finland,Veikkausliiga,2017,05/04/17,16:30,HJK,VPS,5,0,H,1.45,4.48,8.98,1.47,4.6,11,1.41,4.12,8.47
Finland,Veikkausliiga,2017,05/04/17,17:30,SJK,Lahti,1,1,D,1.81,3.6,5.18,1.81,3.78,5.4,1.75,3.46,4.76
Finland,Veikkausliiga,2017,08/04/17,14:00,Ilves,Lahti,1,1,D,2.08,3.3,4.17,2.11,3.35,4.4,2,3.16,3.94
Finland,Veikkausliiga,2017,08/04/17,14:00,Mariehamn,JJK Jyvaskyla,5,2,H,1.47,4.36,8.51,1.48,4.45,8.51,1.45,4.04,7.44
Finland,Veikkausliiga,2017,08/04/17,14:00,PS Kemi,HIFK,0,0,D,3.55,3.29,2.28,3.55,3.29,2.41,3.25,3.1,2.26
Finland,Veikkausliiga,2017,08/04/17,14:00,VPS,SJK,1,3,A,3.26,3.1,2.53,3.26,3.1,2.58,3.08,2.95,2.46
Finland,Veikkausliiga,2017,10/04/17,16:30,HJK,KuPS,2,0,H,1.27,6.22,12.97,1.3,6.22,13,1.27,5.4,10.52
Finland,Veikkausliiga,2017,12/04/17,16:30,Inter Turku,Rovaniemi,6,2,H,1.9,3.52,4.65,1.91,3.62,5.2,1.79,3.4,4.63
Finland,Veikkausliiga,2017,15/04/17,13:00,SJK,Ilves,1,2,A,1.72,3.66,5.87,1.83,3.66,6,1.71,3.43,5.21
Finland,Veikkausliiga,2017,15/04/17,14:00,HIFK,JJK Jyvaskyla,0,0,D,1.55,4.29,6.9,1.58,4.29,7.5,1.52,3.93,6.35
Finland,Veikkausliiga,2017,15/04/17,14:00,Mariehamn,HJK,1,1,D,5.82,3.84,1.68,5.82,3.86,1.76,5.21,3.53,1.68
Finland,Veikkausliiga,2017,17/04/17,14:00,KuPS,Inter Turku,2,1,H,2.35,3.34,3.32,2.4,3.35,3.5,2.32,3.18,3.09
Finland,Veikkausliiga,2017,17/04/17,14:00,Rovaniemi,VPS,2,4,A,2.62,3.02,3.19,2.66,3.12,3.19,2.47,2.98,3.03
Finland,Veikkausliiga,2017,21/04/17,16:00,Inter Turku,Mariehamn,1,1,D,2.42,3.31,3.23,2.42,3.31,3.35,2.33,3.17,3.07
Finland,Veikkausliiga,2017,22/04/17,14:00,Ilves,Rovaniemi,0,2,A,1.6,4.08,6.4,1.62,4.2,7,1.56,3.82,6.06
Finland,Veikkausliiga,2017,22/04/17,14:00,PS Kemi,SJK,3,1,H,5.13,3.82,1.76,5.55,3.82,1.76,5.12,3.53,1.7
Finland,Veikkausliiga,2017,22/04/17,14:00,VPS,KuPS,2,2,D,2.62,3.22,3.01,2.67,3.22,3.01,2.51,3.07,2.89
Finland,Veikkausliiga,2017,23/04/17,15:00,JJK Jyvaskyla,HJK,1,5,A,14.96,6.74,1.23,16,6.74,1.25,12.88,5.94,1.22
Finland,Veikkausliiga,2017,24/04/17,16:30,HIFK,Lahti,1,2,A,2.58,3.25,3.04,2.74,3.25,3.04,2.6,3.06,2.8
Finland,Veikkausliiga,2017,28/04/17,18:00,SJK,HIFK,3,3,D,1.57,4.19,6.73,1.6,4.2,6.73,1.54,3.87,6.11
Finland,Veikkausliiga,2017,29/04/17,14:00,HJK,Inter Turku,1,1,D,1.34,5.32,10.77,1.35,5.55,11,1.31,5.07,9.34
Finland,Veikkausliiga,2017,29/04/17,14:00,KuPS,Ilves,0,1,A,2.39,3.3,3.3,2.43,3.3,3.35,2.28,3.14,3.2
Finland,Veikkausliiga,2017,29/04/17,14:00,Lahti,JJK Jyvaskyla,1,1,D,1.44,4.74,8.45,1.45,4.75,9.5,1.41,4.4,7.84
Finland,Veikkausliiga,2017,29/04/17,14:00,Rovaniemi,PS Kemi,3,1,H,2.13,3.41,3.81,2.16,3.5,4.2,2.03,3.29,3.69
Finland,Veikkausliiga,2017,30/04/17,14:00,Mariehamn,VPS,1,1,D,2.11,3.23,4.11,2.16,3.32,4.3,2.03,3.14,3.85
Finland,Veikkausliiga,2017,06/05/17,15:00,Ilves,Mariehamn,3,0,H,2.28,3.19,3.67,2.33,3.19,3.78,2.21,3.04,3.47
Finland,Veikkausliiga,2017,06/05/17,15:00,JJK Jyvaskyla,Inter Turku,1,2,A,5.16,4.12,1.7,5.4,4.12,1.74,4.97,3.75,1.66
Finland,Veikkausliiga,2017,06/05/17,15:00,Lahti,SJK,1,0,H,2.98,3.23,2.64,3,3.23,2.78,2.8,3.08,2.57
Finland,Veikkausliiga,2017,06/05/17,15:00,PS Kemi,KuPS,1,4,A,3.9,3.49,2.08,4.2,3.52,2.11,3.65,3.28,2.04
Finland,Veikkausliiga,2017,06/05/17,15:00,VPS,HJK,2,1,H,6.57,4.17,1.58,7.7,4.2,1.6,6.27,3.81,1.55
Finland,Veikkausliiga,2017,06/05/17,16:00,HIFK,Rovaniemi,1,0,H,2.02,3.48,4.14,2.13,3.5,4.2,1.98,3.29,3.83
Finland,Veikkausliiga,2017,11/05/17,16:30,HJK,Ilves,2,0,H,1.39,4.94,9.5,1.43,4.94,10.02,1.37,4.51,8.62
Finland,Veikkausliiga,2017,12/05/17,16:30,Inter Turku,VPS,0,1,A,1.97,3.58,4.2,2,3.6,4.33,1.92,3.41,3.95
Finland,Veikkausliiga,2017,12/05/17,16:30,KuPS,HIFK,2,1,H,1.9,3.58,4.55,1.91,3.58,5.18,1.8,3.43,4.54
Finland,Veikkausliiga,2017,12/05/17,16:30,Mariehamn,PS Kemi,3,0,H,1.48,4.49,8.04,1.5,4.55,8.04,1.47,4.07,7.14
Finland,Veikkausliiga,2017,12/05/17,16:30,Rovaniemi,Lahti,1,0,H,3.02,3.35,2.53,3.05,3.39,2.65,2.88,3.17,2.46
Finland,Veikkausliiga,2017,12/05/17,18:00,SJK,JJK Jyvaskyla,1,0,H,1.28,6.22,12.38,1.3,6.22,13,1.25,5.6,10.89
Finland,Veikkausliiga,2017,19/05/17,16:00,PS Kemi,HJK,0,1,A,14.35,6.27,1.26,14.5,6.5,1.3,11.46,5.61,1.24
Finland,Veikkausliiga,2017,19/05/17,16:30,HIFK,Mariehamn,1,1,D,2.95,3.18,2.69,2.96,3.18,2.71,2.81,3.06,2.58
Finland,Veikkausliiga,2017,19/05/17,16:30,Ilves,Inter Turku,0,2,A,2.3,3.09,3.74,2.3,3.2,3.94,2.17,3.07,3.53
Finland,Veikkausliiga,2017,19/05/17,16:30,JJK Jyvaskyla,VPS,1,4,A,4.03,3.43,2.06,4.17,3.65,2.06,3.85,3.3,1.96
Finland,Veikkausliiga,2017,19/05/17,16:30,Lahti,KuPS,1,2,A,2.8,3.15,2.85,2.82,3.15,3,2.6,3.04,2.79
Finland,Veikkausliiga,2017,19/05/17,18:00,SJK,Rovaniemi,3,0,H,1.49,4.55,7.55,1.53,4.55,8,1.46,4.18,6.83
Finland,Veikkausliiga,2017,23/05/17,16:30,HIFK,HJK,0,0,D,10.29,4.83,1.39,10.5,4.95,1.39,8.85,4.59,1.36
Finland,Veikkausliiga,2017,23/05/17,16:30,Inter Turku,PS Kemi,1,3,A,1.49,4.43,7.73,1.49,4.64,8.03,1.43,4.29,7.16
Finland,Veikkausliiga,2017,23/05/17,16:30,Mariehamn,Lahti,0,2,A,2.04,3.38,4.19,2.04,3.5,4.25,1.96,3.27,3.94
